expName,curec_ID,trial_schedule,session_nr,date,start_time,end_time,duration,participant,age,gender,max_strength,block_number,trial_count,block_action_type,block_global_effort_state,block_attention_focus,trial_rating,trial_effort,trial_outcome_level,trial_actual_outcome,response,response_time,result,points,cumulative_points,effort_trace,effort_expended,effort_response_time,final_bonus_payment
reward-effort-pgACC-TUS,R88533/RE002,A_2,2,2024-07-18_16h12.23.731,2024-07-18 16:15:54,None,None,1,,,2.020314534505208,6,290,avoid,normal,heart,None,75,-80,-85,accept,1.5413313999888487,success,0,4654,"[21.02666096019738, 21.02666096019738, 26.917751315425093, 29.93882329246495, 29.93882329246495, 32.9145791898492, 36.70602452103422, 40.875103849349216, 40.875103849349216, 45.82966189169458, 48.50331059137485, 55.119458221092124, 58.44263739583596, 58.44263739583596, 61.75071121069461, 64.0165151934745, 65.55726190176482, 65.55726190176482, 67.12821932982554, 68.65386067823067, 71.75045945469651, 71.75045945469651, 73.57820800080563, 76.2518567004859, 77.91344628785782, 77.91344628785782, 78.4723446036102, 79.52971979557414, 80.13393419098212, 80.13393419098212, 79.48440371591855, 78.51766068326579, 79.72608947408173, 79.72608947408173, 80.07351275144131, 79.92245915258933, 80.07351275144131, 80.07351275144131, 80.4209360288009, 80.2094609904081, 79.95266987235972, 79.89224843281892, 79.89224843281892, 80.1188288310969, 80.5870949875381, 80.4058306689157, 80.4058306689157, 80.4964628282269, 80.46625210845649, 80.30009314971932, 80.30009314971932, 80.3756199491453, 80.52667354799729, 80.01309131190052, 80.01309131190052, 79.55993051534453, 78.71403036177338, 77.71707660935023, 77.71707660935023, 77.47539085118704, 76.76543893658267, 76.61438533773068, 76.61438533773068, 76.3424888597971, 75.94974950278191, 76.02527630220791, 76.02527630220791, 76.2367513406007, 76.68991213715668, 77.43007477153144, 78.78955716119937, 78.78955716119937, 79.74119483396693, 80.1188288310969, 80.72304322650488, 80.72304322650488, 81.07046650386447, 81.41788978122405, 81.68978625915764, 81.68978625915764, 81.67468089927243, 81.96168273709122]",78.9301344620665,1.3657052000053227,None
reward-effort-pgACC-TUS,R88533/RE002,A_2,2,2024-07-18_16h12.23.731,2024-07-18 16:15:54,None,None,1,,,2.020314534505208,6,291,avoid,normal,heart,0.606,55,-20,-19,reject,1.6505752000084613,None,-19,4635,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,A_2,2,2024-07-18_16h12.23.731,2024-07-18 16:15:54,None,None,1,,,2.020314534505208,6,292,avoid,normal,heart,None,100,-80,-88,accept,2.6419754000089597,success,0,4635,"[7.764154980992423, 12.341079026207801, 16.28357795624481, 21.63087535560535, 21.63087535560535, 27.612597870144263, 34.45532589813953, 39.57604289922208, 39.57604289922208, 46.75108884469173, 52.88386495808264, 58.83537675285114, 58.83537675285114, 62.67213816369176, 66.25210845648398, 71.32750937791094, 71.32750937791094, 75.08874398932555, 79.69587875431134, 81.94657737720603, 81.94657737720603, 84.12174920067473, 88.03403741094132, 90.4962110722288, 90.4962110722288, 92.8073311346643, 93.36622945041667, 95.02781903778859, 96.25135318848973, 96.25135318848973, 97.0066211827497, 97.0066211827497, 96.97641046297929, 96.97641046297929, 97.71657309735406, 98.32078749276204, 99.13647692656279, 99.13647692656279, 99.86153420105236, 100.67722363485312, 101.32675410991669, 101.32675410991669, 102.03670602452104, 102.32370786233984, 102.76176329901061, 102.76176329901061, 103.0336597769442, 103.69829561189296, 103.87955993051537, 103.87955993051537, 103.92487601017095, 103.90977065028575, 103.72850633166337, 103.72850633166337, 103.63787417235217, 103.68319025200776, 104.04571888925256, 104.40824752649733, 104.40824752649733, 104.72546008408652, 104.80098688351251, 104.71035472420131, 104.71035472420131, 105.07288336144612, 105.60157095742808, 105.70730847662446, 105.70730847662446, 105.97920495455806, 105.90367815513207, 106.16046927318045, 106.16046927318045, 106.08494247375447, 106.10004783363965, 105.82815135570607, 105.82815135570607, 105.2843583998389, 105.34477983937968, 105.40520127892049, 105.40520127892049, 105.37499055915009, 105.45051735857609, 105.48072807834647, 105.48072807834647, 105.61667631731328, 105.84325671559127, 105.87346743536166, 105.87346743536166, 105.88857279524686, 105.75262455628007]",103.22588766322522,1.4824213999963831,None
reward-effort-pgACC-TUS,R88533/RE002,A_2,2,2024-07-18_16h12.23.731,2024-07-18 16:15:54,None,None,1,,,2.020314534505208,6,293,avoid,normal,heart,None,65,-100,-115,accept,1.1015860000043176,success,0,4635,"[28.29233906497823, 32.929684549734404, 37.1742906774754, 43.56385790891469, 43.56385790891469, 46.79640492434733, 49.56068578333879, 56.01067445431889, 56.01067445431889, 57.6269479620352, 59.90785730470029, 61.47881473276102, 61.47881473276102, 63.457616877722124, 65.67810478084641, 66.84121749200675, 66.84121749200675, 68.74449283754186, 70.63266282319177, 70.96498074066616, 70.96498074066616, 69.9378162684726, 70.0284484277838, 69.9378162684726, 69.9378162684726, 69.56018227134263, 69.27318043352383, 69.04660003524586, 69.04660003524586, 68.98617859570506, 68.69917675788628, 68.23091060144509, 68.23091060144509, 67.86838196420031, 67.9741194833967, 68.30643740087109, 68.48770171949347, 68.48770171949347, 68.57833387880467, 68.74449283754186, 68.92575715616425, 68.92575715616425, 68.47259635960827, 69.04660003524586, 69.48465547191662, 69.48465547191662, 70.3758717051434, 71.90151305354851, 73.17036328390525, 73.17036328390525, 73.32141688275723, 73.35162760252764, 73.21567936356085, 72.52083280884169, 72.52083280884169, 71.79577553435212, 71.67493265527052, 71.38793081745175, 71.38793081745175, 71.08582361974774, 71.25198257848494, 70.42118778479899, 70.42118778479899, 69.83207874927622, 71.53898441630373, 71.9619344930893, 71.9619344930893, 72.46041136930089, 72.71720248734927, 73.03441504493846, 73.03441504493846, 73.27610080310164, 73.42715440195364, 73.38183832229804]",70.28573480353334,1.2318562000000384,None
reward-effort-pgACC-TUS,R88533/RE002,A_2,2,2024-07-18_16h12.23.731,2024-07-18 16:15:54,None,None,1,,,2.020314534505208,6,294,avoid,normal,heart,None,80,-100,-103,accept,1.351825599995209,success,0,4635,"[5.98172251453891, 8.987689131693564, 13.20208453966416, 13.20208453966416, 17.371163867979156, 23.367991742403266, 23.367991742403266, 30.527932327987717, 34.9386974144659, 39.0624606631253, 39.0624606631253, 46.91724780342892, 51.56969864807029, 55.61793509730371, 58.14053019813198, 58.14053019813198, 61.342866493794226, 64.42435991037487, 65.72342086050202, 65.72342086050202, 68.07985700259309, 71.38793081745175, 74.92258503058837, 74.92258503058837, 77.02223005463105, 78.3666070844138, 79.48440371591855, 79.48440371591855, 80.3756199491453, 80.67772714684929, 81.11578258352007, 81.11578258352007, 81.23662546260167, 81.55383802019084, 82.24868457491002, 82.6112132121548, 82.6112132121548, 82.91332040985878, 83.69879912388913, 84.5144885576899, 84.5144885576899, 84.66554215654189, 84.6353314367715, 86.4781853427658, 86.4781853427658, 87.56577125450015, 88.20019636967852, 88.97056972382367, 88.97056972382367, 88.95546436393849, 88.9252536441681, 89.57478411923165, 89.57478411923165, 89.63520555877244, 89.40862516049447, 89.21225548198687, 89.21225548198687, 88.78930540520129, 87.47513909518896, 86.25160494448781, 86.25160494448781, 85.79844414793185, 85.28486191183507, 83.94048488205232, 83.94048488205232, 83.48732408549635, 83.48732408549635, 83.54774552503714, 83.54774552503714, 83.30605976687396, 83.54774552503714, 83.83474736285594, 83.83474736285594, 83.75922056342993, 83.83474736285594, 83.80453664308554, 83.80453664308554, 83.72900984365954, 83.69879912388913, 83.69879912388913, 84.65043679665669, 84.65043679665669, 85.78333878804663, 85.88907630724303, 85.58696910953904]",84.64300793113938,1.4137453000003006,None
reward-effort-pgACC-TUS,R88533/RE002,A_2,2,2024-07-18_16h12.23.731,2024-07-18 16:15:54,None,None,1,,,2.020314534505208,6,295,avoid,normal,heart,None,65,-60,-54,accept,1.3706546999746934,success,0,4635,"[22.899725585962088, 28.473603383600622, 28.473603383600622, 33.352634626519986, 36.63049772160822, 39.57604289922208, 39.57604289922208, 45.195236776516204, 47.32509252032931, 49.24347322574961, 49.24347322574961, 54.96840462224013, 57.08315500616803, 58.926008912162345, 58.926008912162345, 59.998489464011485, 60.96523249666424, 61.267339694368225, 61.267339694368225, 62.82319176254375, 63.54824903703332, 65.28536542383124, 65.28536542383124, 66.96206037108836, 68.51791243926387, 71.88640769366332, 71.88640769366332, 73.60841872057603, 74.60537247299918, 75.55701014576674, 75.55701014576674, 76.3726995795675, 77.92855164774302, 78.62339820246218, 78.62339820246218, 79.51461443568894, 79.90735379270413, 80.66262178696408, 80.66262178696408, 80.81367538581607, 80.3151985096045, 80.2849877898341, 80.2849877898341, 80.84388610558648, 80.6475164270789, 80.54177890788249, 80.54177890788249, 80.63241106719369, 80.5719896276529, 80.6475164270789, 80.6475164270789, 80.5115681881121, 80.25477707006371, 79.84693235316333, 79.84693235316333, 78.65360892223259, 78.5629767629214, 78.3363963646434, 78.3363963646434, 77.64154980992424, 76.49354245864909, 75.84401198358552, 75.84401198358552, 75.85911734347071, 75.67785302484833, 75.02832254978476, 75.02832254978476, 74.56005639334359, 74.4241081543768, 74.16731703632841, 74.16731703632841, 74.40900279449158, 74.40900279449158, 73.91052591828002, 73.91052591828002, 74.2277384758692, 74.1220009566728, 73.00420432516805, 73.00420432516805, 72.08277737217091, 72.18851489136729]",75.95072404212932,1.3487833999970462,None
reward-effort-pgACC-TUS,R88533/RE002,A_2,2,2024-07-18_16h12.23.731,2024-07-18 16:15:54,None,None,1,,,2.020314534505208,6,296,avoid,normal,heart,None,65,-20,-19,reject,1.0302239000156987,None,-19,4616,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,A_2,2,2024-07-18_16h12.23.731,2024-07-18 16:15:54,None,None,1,,,2.020314534505208,6,297,avoid,normal,heart,None,85,-40,-32,reject,1.0903954000095837,None,-32,4584,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,A_2,2,2024-07-18_16h12.23.731,2024-07-18 16:15:54,None,None,1,,,2.020314534505208,6,298,avoid,normal,heart,None,70,-20,-16,reject,1.8989711000176612,None,-16,4568,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,A_2,2,2024-07-18_16h12.23.731,2024-07-18 16:15:54,None,None,1,,,2.020314534505208,6,299,avoid,normal,heart,None,60,-20,-21,reject,1.6571090000215918,None,-21,4547,"null",None,None,None
