expName,curec_ID,trial_schedule,session_nr,date,start_time,end_time,duration,participant,age,gender,max_strength,block_number,trial_count,block_action_type,block_global_effort_state,block_attention_focus,trial_rating,trial_rating_time,trial_rating_random_start_pos,trial_effort,trial_outcome_level,trial_actual_outcome,response,response_time,result,points,cumulative_points,effort_trace,effort_expended,effort_response_time,final_bonus_payment
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,68,avoid,shifted,heart,0.6,1.526149000001169,8,60,-20,-22,reject,0.2527271000035398,None,-22,-631,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,69,avoid,shifted,heart,None,None,None,50,-100,-97,accept,0.05391550000058487,success,0,-631,"[-0.6887502970235657, -0.6313544389382686, -0.642833610555328, -0.5969169240870903, -0.5969169240870903, -0.5854377524700308, -0.5280418943847337, -0.41325017821413945, -0.41325017821413945, -0.17218757425589143, 0.18366674587295084, 0.964250415832992, 0.964250415832992, 2.869792904264857, 5.200064742527921, 9.562149957010503, 9.562149957010503, 12.535255405828897, 17.87307020776153, 20.467362993216963, 20.467362993216963, 23.49786430012065, 27.171199217579666, 29.74253365980098, 29.74253365980098, 34.49491070926358, 36.71039083135605, 41.38241367949924, 43.483102085421116, 43.483102085421116, 45.916686468237714, 48.68316682794904, 51.63331393353331, 51.63331393353331, 54.457190151329925, 56.14462837903766, 57.13183713810477, 57.13183713810477, 58.57821276185427, 60.43783856381789, 61.41356815126794, 62.66479785752742, 62.66479785752742, 64.23744436906456, 64.99506969579049, 65.54606993340933, 65.54606993340933, 66.90061218422235, 68.40438366605713, 69.01277976176128, 69.26532153733659, 69.26532153733659, 69.66709254393368, 70.43619704227665, 71.42340580134376, 71.42340580134376, 72.03180189704791, 73.3059899465415, 75.59034509833633, 77.64511681778997, 77.64511681778997, 78.66676309170826, 79.5047426197536, 79.82615942503126, 79.82615942503126, 79.27515918741241, 79.40143007520007, 79.30959670226359, 79.30959670226359, 78.98817989698593, 78.56345054715473, 78.23055457026, 78.23055457026, 78.32238794319647, 78.43717965936708, 78.56345054715473, 78.56345054715473, 78.55197137553766, 78.86190900919827, 79.14888829962476, 79.14888829962476, 79.86059693988244, 80.28532628971364, 80.38863883426718, 80.6067430949913, 80.6067430949913, 80.98555575835427, 81.54803516759017, 81.73170191346313, 81.73170191346313, 81.50211848112194, 81.04295161643957, 80.22793043162835, 80.22793043162835, 80.1246178870748, 79.71136770886066, 79.22924250094418, 78.95374238213475, 78.95374238213475, 78.68972143494238, 78.42570048775002, 77.96653362306763, 77.96653362306763, 77.8058252204288, 77.67955433264116, 77.69103350425821, 77.69103350425821, 77.69103350425821, 77.75990853396057, 77.8058252204288, 77.8058252204288, 77.8058252204288, 78.01245030953588, 78.13872119732352, 78.3453462864306, 78.3453462864306]",78.56678320988229,1.9279050000004645,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,70,avoid,shifted,heart,None,None,None,90,-80,-81,accept,0.18079900000157068,success,0,-631,"[-0.4591668646823771, -0.4591668646823771, -0.4362085214482583, -0.4247293498311988, -0.4362085214482583, -0.40177100659708, -0.40177100659708, -0.40177100659708, -0.39029183498002057, -0.40177100659708, -0.40177100659708, -0.39029183498002057, -0.40177100659708, -0.35585432012884227, -0.35585432012884227, -0.21810426072412914, 0.27550011880942626, 1.928500831665984, 1.928500831665984, 4.4768769306531775, 7.0596905444915485, 11.065921438845288, 11.065921438845288, 15.80681931669083, 21.971134475051745, 27.504095194474388, 27.504095194474388, 34.95407757394596, 39.878642197664455, 44.28664409861528, 44.28664409861528, 47.466374636540735, 51.449647187660354, 55.69694068597234, 55.69694068597234, 58.81927536581251, 61.91865170241856, 66.15446602911348, 66.15446602911348, 70.39028035580841, 74.69496971220569, 77.66807516102409, 77.66807516102409, 79.78024273856302, 85.01474499594212, 86.8628916262887, 86.8628916262887, 88.46997565267701, 90.1114971939165, 91.35124772855893, 91.35124772855893, 92.76318583745724, 93.46341530609786, 94.59985329618674, 94.59985329618674, 95.71333294304151, 98.9734176822864, 101.05114774497414, 101.05114774497414, 102.30237745123362, 102.32533579446775, 102.30237745123362, 102.30237745123362, 102.0498356756583, 102.44012751063833, 103.50769047102486, 103.50769047102486, 104.21939911128256, 105.06885781094495, 106.13642077133147, 106.13642077133147, 106.99735864261093, 107.16954621686683, 107.78942148418803, 107.78942148418803, 109.35058882410812, 110.37223509802641, 110.96915202211348, 110.96915202211348, 111.74973569207354, 112.4958818471824, 112.53031936203357, 112.53031936203357, 113.01244456995008, 113.9078199560807, 113.97669498578307, 113.97669498578307, 113.79302823991011, 113.93077829931482, 114.75727865574311, 114.75727865574311, 114.83763285706252, 114.78023699897722, 114.45882019369955, 114.45882019369955, 114.6195285963384, 114.59657025310428, 114.4473410220825, 114.4473410220825, 114.48177853693369, 114.37846599238016, 113.79302823991011, 113.79302823991011, 113.51752812110067, 113.74711155344188, 113.15019462935479, 113.15019462935479, 112.64511107820417, 112.57623604850183, 113.06984042803536, 113.06984042803536, 112.85173616731123, 112.35813178777767, 111.94488160956355, 111.94488160956355, 111.24465214092292, 110.64773521683581, 110.40667261287757]",110.43678191547971,1.9719717000007222,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,71,avoid,shifted,heart,None,None,None,85,-40,-45,reject,0.11503860000084387,None,-45,-676,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,72,avoid,shifted,heart,None,None,None,60,-20,-19,reject,0.02770819999932428,None,-19,-695,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,73,avoid,shifted,heart,None,None,None,100,-60,-63,reject,0.02561770000102115,None,-63,-758,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,74,avoid,shifted,heart,None,None,None,50,-80,-84,accept,0.46900859999732347,success,0,-758,"[6.543127821723874, 6.543127821723874, 3.834043320097849, 2.4909802409018957, 0.9527712442159325, 0.9527712442159325, 0.5165627227676742, 0.4706460362994365, 0.482125207916496, 0.482125207916496, 0.5395210660017931, 0.9183337293647542, 2.192521778858351, 2.192521778858351, 3.937355864651384, 6.164315158360913, 10.03279599330994, 10.03279599330994, 15.508360854647288, 20.972446544367575, 27.53853270932557, 33.840597927091196, 33.840597927091196, 37.60576621748669, 42.69103924384402, 45.36568623061886, 45.36568623061886, 48.465062567224905, 50.772376062253855, 54.69825275528818, 54.69825275528818, 57.2925455407436, 59.93275501266727, 61.6775890984603, 61.6775890984603, 63.34206898293392, 67.80746674197005, 70.01146769244545, 70.01146769244545, 72.07771858351614, 74.61461551088628, 77.1285540950223, 77.1285540950223, 78.05836699600411, 78.16167954055764, 77.88617942174821, 77.88617942174821, 78.16167954055764, 78.88486735243238, 79.06853409830535, 79.06853409830535, 79.68840936562654, 80.73301398277896, 80.73301398277896, 82.3630563524014, 82.77630653061554, 82.11051457682609, 82.11051457682609, 81.2036600190784, 79.90651362635069, 79.82615942503126, 79.86059693988244, 79.86059693988244, 79.71136770886066, 79.36699256034888, 79.0800132699224, 79.0800132699224, 79.12592995639064, 78.94226321051768, 78.24203374187707, 78.24203374187707, 78.05836699600411, 77.56476261647055, 77.48440841515114, 77.48440841515114, 77.67955433264116, 77.95505445145058, 77.88617942174821, 77.88617942174821, 77.89765859336528, 77.87470025013116, 77.88617942174821, 77.88617942174821, 77.81730439204586, 77.7484293623435, 77.78286687719469, 77.78286687719469, 77.75990853396057, 77.64511681778997, 77.62215847455586, 77.62215847455586, 77.63363764617291, 77.20890829634172, 77.01376237885171, 77.01376237885171, 76.56607468578639, 76.30205373859403, 76.1413453359552, 76.1413453359552, 75.94619941846517]",78.30131143137498,1.6692019999973127,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,75,avoid,shifted,heart,None,None,None,90,-60,-57,accept,0.3463071000005584,success,0,-758,"[-0.080354201319416, -0.12627088778765372, -0.18366674587295084, -0.18366674587295084, -0.18366674587295084, -0.21810426072412914, -0.18366674587295084, -0.18366674587295084, -0.19514591749001028, -0.18366674587295084, -0.17218757425589143, -0.17218757425589143, -0.20662508910706973, -0.160708402638832, 0.0, 1.124958818471824, 1.124958818471824, 2.628730300306609, 4.3506060428655235, 8.632337056028689, 8.632337056028689, 12.04165102629534, 18.734008079040986, 23.256801696162402, 23.256801696162402, 28.996387504692116, 34.586744082200056, 39.59166290723797, 39.59166290723797, 44.321081613466454, 48.201041620032534, 54.2390858906058, 54.2390858906058, 58.187920926874234, 62.13675596314269, 67.1646331314147, 67.1646331314147, 72.19251029968675, 75.93472024684812, 77.71399184749232, 77.71399184749232, 78.94226321051768, 80.68709729631071, 84.38339055700385, 84.38339055700385, 85.94455789692394, 88.10264216093111, 91.71858122030483, 91.71858122030483, 93.05016512788372, 94.77204087044264, 97.46964620045159, 97.46964620045159, 100.23612656016292, 102.13018987697772, 103.24366952383251, 103.24366952383251, 105.29844124328613, 106.05606657001205, 105.75760810796851, 105.75760810796851, 106.64150432248209, 108.4781717812116, 110.47554764257994, 110.47554764257994, 110.73956858977229, 111.12986042475232, 111.87600657986118, 111.87600657986118, 112.44996516071414, 112.34665261616061, 113.23054883067421, 114.55065356663603, 114.55065356663603, 114.60804942472134, 114.51621605178485, 114.14888256003894, 114.14888256003894, 114.06852835871955, 113.4830906062495, 113.4830906062495, 112.75990279437475, 112.77138196599181, 112.80581948084301, 112.16298587028768, 112.0711524973512, 112.0711524973512, 112.15150669867062, 112.00227746764884, 112.00227746764884, 111.69233983398823, 111.54311060296646, 111.19873545445469, 110.6018185303676, 110.6018185303676, 110.36075592640935, 110.30336006832404, 110.32631841155816, 110.32631841155816, 110.28040172508993, 109.93602657657814, 109.41946385381047, 109.41946385381047, 109.15544290661809, 110.01638077789755, 110.57886018713347, 110.57886018713347, 111.17577711122055, 111.2216937976888, 111.21021462607175, 111.21021462607175, 111.17577711122055, 111.23317296930585, 111.12986042475232, 111.12986042475232]",110.57460178475938,1.917191600001388,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,76,avoid,shifted,heart,None,None,None,80,-40,-40,reject,0.13744450000012876,None,-40,-798,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,77,avoid,shifted,heart,0.7,1.5231285000008938,7,55,-80,-88,accept,0.7618032999998832,success,0,-798,"[-0.080354201319416, -0.080354201319416, -0.12627088778765372, -0.12627088778765372, -0.10331254455353486, -0.10331254455353486, -0.04591668646823771, 0.04591668646823771, 0.321416805277664, 0.321416805277664, 0.6083960957041497, 0.9527712442159325, 1.2971463927277154, 1.2971463927277154, 2.60577195707249, 4.4768769306531775, 6.83010711215036, 10.22794191079995, 10.22794191079995, 14.64742298336783, 19.158737428872186, 23.957031164803027, 23.957031164803027, 27.94030371592265, 33.71432703930354, 36.4119323693125, 36.4119323693125, 41.336496993031005, 44.58510256065882, 47.615603867562506, 47.615603867562506, 51.564438903830954, 55.94948246154765, 60.41488022058377, 60.41488022058377, 62.24006850769622, 65.46571573208992, 68.12888354724771, 68.12888354724771, 69.95407183436015, 72.9386564547956, 75.2344907782075, 75.2344907782075, 77.54180427323644, 79.73432605209479, 80.37715966265012, 80.37715966265012, 80.59526392337425, 81.80057694316548, 83.17807753721262, 83.17807753721262, 83.24695256691497, 81.67430605537783, 81.1692225042272, 81.1692225042272, 80.0442636857554, 79.4473467616683, 79.36699256034888, 79.36699256034888, 79.0226174118371, 78.95374238213475, 78.93078403890063, 78.93078403890063, 78.52901303230355, 78.50605468906943, 78.95374238213475, 78.95374238213475, 79.9524303128189, 80.74449315439601, 81.49063930950487, 81.49063930950487, 83.91274452070442, 84.87699493653741, 84.81959907845211, 84.81959907845211, 84.17676546789679, 84.17676546789679, 83.66020274512911, 82.99441079133967, 82.99441079133967, 82.46636889695493, 81.49063930950487, 81.10034747452485, 81.10034747452485, 80.85928487056661, 80.83632652733249, 80.49195137882072, 80.49195137882072, 79.83763859664832, 79.27515918741241, 79.16036747124181, 79.16036747124181, 79.24072167256124, 79.03409658345416, 78.5404922039206, 77.96653362306763, 77.96653362306763, 77.82878356366292, 77.87470025013116, 78.02392948115293, 78.02392948115293, 78.42570048775002, 79.0226174118371]",80.3523498401229,1.7217057000016212,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,78,avoid,shifted,heart,None,None,None,75,-20,-20,reject,0.4120662000023003,None,-20,-818,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,79,avoid,shifted,heart,None,None,None,80,-80,-68,accept,0.1696548999971128,success,0,-818,"[-0.4362085214482583, -0.44768769306531775, -0.40177100659708, -0.40177100659708, -0.40177100659708, -0.40177100659708, -0.4247293498311988, -0.3788126633629611, -0.34437514851178286, -0.12627088778765372, -0.12627088778765372, 0.241062603958248, 1.6989173993247952, 3.960314207885503, 3.960314207885503, 8.196128534580431, 11.421775758974132, 17.574611745717984, 17.574611745717984, 21.511967610369368, 26.034761227490783, 28.47982478192444, 28.47982478192444, 30.53459650137808, 32.244993072319936, 34.184973075602976, 34.184973075602976, 36.572640771951335, 41.09543438907276, 45.43456126032122, 45.43456126032122, 49.54410469922849, 54.83600281469288, 59.840921639730794, 59.840921639730794, 61.99900590373797, 66.56771620732762, 69.25384236571954, 69.25384236571954, 71.50376000266317, 73.63888592343622, 74.69496971220569, 74.69496971220569, 77.1285540950223, 78.89634652404945, 81.63986854052665, 84.34895304215267, 84.34895304215267, 85.65757860649745, 87.27614180450283, 89.25055932263706, 89.25055932263706, 91.01835175166421, 92.46472737541369, 93.33714441831022, 93.33714441831022, 94.3587906922285, 95.19677022027383, 95.31156193644443, 95.31156193644443, 94.26695731929202, 93.5667278506514, 94.54245743810145, 94.54245743810145, 97.2745002829616, 99.50145957667112, 100.06393898590704, 99.60477212122466, 99.60477212122466, 99.13412608492523, 98.61756336215754, 97.4122503423663, 97.4122503423663, 96.48243744138449, 97.9517714083681, 100.2131682169288, 100.2131682169288, 100.82156431263296, 100.60346005190883, 100.51162667897235, 100.51162667897235, 100.98227271527178, 101.46439792318829, 101.59066881097594, 101.59066881097594, 102.37125248093596, 103.56508632911017, 104.16200325319724, 104.16200325319724, 104.44898254362374, 104.4834200584749, 104.04721153702666, 104.04721153702666, 103.53064881425897, 103.17479449413014, 103.72579473174899, 103.72579473174899, 104.16200325319724, 103.76023224660015, 103.46177378455663, 103.46177378455663, 103.54212798587604, 103.82910727630252, 103.45029461293957, 103.45029461293957, 103.45029461293957, 103.79466976145136, 103.89798230600489, 103.87502396277077, 103.87502396277077, 103.67987804528076, 103.43881544132249, 103.33550289676896, 103.33550289676896, 103.3240237251519]",100.61882733004134,1.9056180000006862,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,80,avoid,shifted,heart,None,None,None,85,-80,-87,accept,0.22617149999859976,success,0,-818,"[-0.29845846204354515, -0.29845846204354515, -0.321416805277664, -0.30993763366060456, -0.25254177557530744, -0.26402094719236685, -0.26402094719236685, -0.22958343234118855, -0.22958343234118855, -0.26402094719236685, -0.26402094719236685, -0.22958343234118855, -0.09183337293647542, 0.44768769306531775, 0.44768769306531775, 2.6172511286895497, 5.670710778827358, 9.734337531266394, 9.734337531266394, 15.049193989964909, 19.962279442066343, 23.08461412190651, 23.08461412190651, 27.194157560813785, 29.2833667951186, 34.426035679561224, 34.426035679561224, 38.63889166302204, 45.13610279827767, 49.773688131569685, 49.773688131569685, 56.20202423712296, 60.18529678824258, 62.82550626016625, 62.82550626016625, 68.53065455384478, 70.75761384755431, 74.89011562969571, 74.89011562969571, 77.05967906531994, 78.39126297289883, 81.38732676495134, 81.38732676495134, 83.37322345470263, 85.86420369560453, 88.32074642165524, 88.32074642165524, 90.14593470876768, 91.66118536221953, 92.85501921039372, 93.5093319925661, 93.5093319925661, 94.00293637209965, 94.85239507176205, 94.85239507176205, 97.17118773840807, 99.59329294960759, 100.31648076148234, 100.31648076148234, 101.41848123672004, 102.31385662285068, 102.42864833902128, 102.31385662285068, 102.31385662285068, 102.37125248093596, 103.16331532251309, 103.78319058983429, 103.78319058983429, 104.21939911128256, 104.26531579775077, 103.82910727630252, 103.82910727630252, 102.84189851723542, 102.2220232499142, 102.13018987697772, 102.13018987697772, 102.46308585387244, 102.56639839842599, 102.75006514429894, 102.75006514429894, 103.8635447911537, 103.98981567894137, 103.94389899247312, 103.94389899247312, 104.60969094626256, 106.07902491324617, 106.12494159971442, 106.12494159971442, 106.42340006175797, 107.7435047977198, 108.12231746108276, 108.12231746108276, 107.81237982742215, 107.95012988682686, 108.61592184061631, 108.24858834887041, 108.24858834887041, 107.5713172234639, 107.3761713059739, 107.3761713059739, 107.43356716405918, 106.43487923337503, 106.11346242809736, 106.11346242809736, 106.2167749726509, 106.58410846439679, 105.30992041490319, 105.30992041490319, 105.12625366903023, 104.87371189345494, 104.43750337200667, 104.43750337200667, 103.79466976145136, 103.70283638851487, 103.88650313438784, 103.88650313438784]",104.47928002936712,1.9368214000023727,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,81,avoid,shifted,heart,None,None,None,100,-80,-63,reject,0.35520140000153333,None,-63,-881,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,82,avoid,shifted,heart,None,None,None,70,-40,-34,reject,0.02350529999966966,None,-34,-915,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,83,avoid,shifted,heart,None,None,None,80,-60,-59,accept,0.06765639999866835,success,0,-915,"[-0.41325017821413945, -0.4362085214482583, -0.3788126633629611, -0.3788126633629611, -0.39029183498002057, -0.39029183498002057, -0.39029183498002057, -0.39029183498002057, -0.3788126633629611, -0.3673334917459017, -0.41325017821413945, -0.41325017821413945, -0.39029183498002057, -0.40177100659708, -0.40177100659708, -0.40177100659708, -0.34437514851178286, -0.09183337293647542, 0.5395210660017931, 0.5395210660017931, 2.0088550329854, 3.0649388217548674, 4.121022610524334, 4.121022610524334, 5.4411273464861685, 8.471628653389859, 10.928171379440576, 10.928171379440576, 16.311902867841447, 21.087238260538168, 27.400782649920856, 27.400782649920856, 33.77172289738884, 39.430954504599136, 43.19612279499463, 43.19612279499463, 45.928165639854775, 49.33747961012142, 52.20727251438628, 52.20727251438628, 55.249252992907024, 57.0400037651683, 59.15217134270724, 59.15217134270724, 60.98883880143674, 63.05508969250744, 67.8763417716724, 67.8763417716724, 71.2397390554708, 75.2344907782075, 77.50736675838526, 77.50736675838526, 78.60936723362296, 79.81468025341421, 81.19218084746134, 81.19218084746134, 84.49818227317445, 86.8054957682034, 89.12428843484939, 89.12428843484939, 92.67135246452077, 95.12789519057148, 97.3318961410469, 97.3318961410469, 96.91864596283276, 96.80385424666215, 97.59591708823926, 97.59591708823926, 99.57033460637348, 100.28204324663118, 100.52310585058942, 100.52310585058942, 100.62641839514295, 100.67233508161118, 100.40831413441882, 100.40831413441882, 100.28204324663118, 100.38535579118471, 100.52310585058942, 100.52310585058942, 100.47718916412119, 100.77564762616471, 101.15446028952768, 101.15446028952768, 100.43127247765294, 100.00654312782173, 100.41979330603587, 100.41979330603587, 101.07410608820825, 100.47718916412119, 99.08820939845698, 99.08820939845698, 97.2974586261957, 96.39060406844801, 95.24268690674208, 95.24268690674208, 95.17381187703971, 96.53983329946979, 97.2974586261957, 97.2974586261957, 97.09083353708864, 97.87141720704868, 98.9389801674352, 98.9389801674352, 100.0180222994388, 99.92618892650232, 100.45423082088705, 100.45423082088705, 101.61362715421005, 101.797293900083, 100.97079354365472, 100.97079354365472, 100.64937673837706, 101.10854360305946, 101.18889780437885, 101.18889780437885, 100.99375188688884, 101.59066881097594, 102.02687733242419, 102.02687733242419, 101.9120856162536]",99.3915606221734,2.0190575000015087,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,84,avoid,shifted,heart,0.7,1.6297387999984494,10,100,-100,-89,reject,0.04542890000084299,None,-89,-1004,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,85,avoid,shifted,heart,None,None,None,60,-80,-85,accept,1.4628988000004028,success,0,-1004,"[-0.41325017821413945, -0.41325017821413945, -0.3788126633629611, -0.41325017821413945, -0.41325017821413945, -0.4247293498311988, -0.4362085214482583, -0.4362085214482583, -0.4362085214482583, -0.4362085214482583, -0.4247293498311988, -0.4362085214482583, -0.40177100659708, -0.40177100659708, -0.35585432012884227, -0.17218757425589143, 0.14922923102177257, 0.14922923102177257, 0.49360437953355535, 1.4463756237494878, 3.1108555082231053, 3.1108555082231053, 5.291898115464396, 7.8517533860686495, 11.157754811781764, 11.157754811781764, 15.301735765540217, 20.66250891070697, 24.416198029485404, 24.416198029485404, 28.61757484132915, 34.575264910582995, 37.57132870263551, 37.57132870263551, 42.69103924384402, 46.513603392324804, 49.10789617778023, 51.04787618106328, 51.04787618106328, 53.665127309752826, 55.31812802260938, 56.48900352754944, 56.48900352754944, 58.34862932951307, 60.35748436249847, 61.03475548790498, 61.03475548790498, 62.82550626016625, 65.99375762647465, 68.77171715780304, 68.77171715780304, 70.60838461653253, 72.84682308185914, 74.947511487781, 74.947511487781, 77.72547101910938, 79.05705492668828, 80.96259741512014, 80.96259741512014, 84.4867031015574, 87.18430843156636, 91.54639364604894, 91.54639364604894, 94.28991566252614, 97.11379188032276, 97.76810466249515, 97.76810466249515, 97.74514631926104, 97.37781282751513, 96.99900016415216, 96.99900016415216, 95.12789519057148, 94.77204087044264, 94.63429081103793, 94.63429081103793, 94.4965407516332, 93.75039459652434, 92.69431080775487, 92.69431080775487, 92.13183139851897, 91.40864358664422, 90.08853885068238, 90.08853885068238, 88.83730914442292, 87.81566287050462, 87.19578760318342, 87.19578760318342, 86.90880831275692, 86.94324582760811, 87.1728292599493, 87.1728292599493, 88.05672547446287, 88.3322255932723, 88.61920488369879, 88.61920488369879, 89.34239269557352, 90.58214323021595, 90.92651837872772, 90.92651837872772, 90.92651837872772, 91.08722678136655, 91.63822701898542, 91.1905393259201, 91.1905393259201, 90.55918488698183, 89.62937198600002, 89.08985091999823, 89.08985091999823, 88.40110062297467, 88.03376713122876, 86.79401659658633, 86.79401659658633, 85.82976618075334, 85.4165160025392, 84.92291162300565, 84.92291162300565, 84.7392448771327]",89.8541415721792,1.9437590000015916,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,86,avoid,shifted,heart,None,None,None,95,-80,-75,reject,0.28658920000088983,None,-75,-1079,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,87,avoid,shifted,heart,None,None,None,75,-40,-41,reject,0.15808519999700366,None,-41,-1120,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,B_5,1,2024-08-16_10h08.56.632,2024-08-16 10:11:52,None,None,7,,,2.658517456054687,2,88,avoid,shifted,heart,None,None,None,100,-80,-77,accept,0.16480769999907352,success,0,-1120,"[-0.41325017821413945, -0.39029183498002057, -0.39029183498002057, -0.40177100659708, -0.40177100659708, -0.3673334917459017, -0.30993763366060456, -0.14922923102177257, -0.14922923102177257, 0.22958343234118855, 0.6313544389382686, 2.146605092390113, 2.146605092390113, 3.937355864651384, 7.725482498280995, 10.870775521355279, 10.870775521355279, 16.771069732523824, 21.638238498157023, 27.251553418899082, 27.251553418899082, 31.648076148232846, 35.75761958714011, 38.76516255080969, 38.76516255080969, 42.14003900622516, 44.11445652435938, 47.13347865964601, 47.13347865964601, 51.09379286753152, 55.260732164524086, 58.957025425217225, 58.957025425217225, 61.24138057701205, 63.83567336246748, 69.0357381049954, 69.0357381049954, 72.83534391024207, 76.41684545476461, 78.16167954055764, 78.16167954055764, 81.19218084746134, 84.89995327977154, 85.62314109164627, 85.62314109164627, 86.18562050088218, 87.81566287050462, 90.99539340843008, 90.99539340843008, 92.51064406188193, 93.1419985008202, 94.08329057341908, 94.08329057341908, 95.6903745998074, 98.34206324334812, 100.29352241824823, 100.29352241824823, 101.47587709480534, 102.35977330931891, 103.17479449413014, 103.17479449413014, 103.54212798587604, 103.80614893306841, 104.97702443800847, 104.97702443800847, 106.19381662941676, 108.07640077461451, 109.06360953368161, 109.06360953368161, 110.30336006832404, 109.12100539176693, 108.59296349738219, 108.59296349738219, 108.62740101223336, 109.8901098901099, 109.76383900232224, 109.76383900232224, 109.15544290661809, 110.34927675479229, 110.7740061046235, 110.7740061046235, 110.36075592640935, 110.63625604521876, 111.02654788019879, 111.86452740824413, 111.86452740824413, 112.09411084058532, 113.05836125641831, 113.49456977786656, 113.49456977786656, 114.10296587357071, 114.12592421680483, 115.07869546102076, 115.07869546102076, 116.45619605506789, 116.78909203196261, 116.21513345110965, 116.21513345110965, 116.38732102536554, 117.09902966562322, 117.50080067222031, 117.50080067222031, 117.9025716788174, 118.20103014086094, 118.7175928636286, 118.7175928636286, 119.32598895933275, 120.26728103193163, 120.23284351708045, 120.23284351708045, 119.85403085371749, 119.71628079431278, 119.69332245107867, 119.61296824975925, 119.61296824975925, 119.55557239167393, 119.10788469860863, 119.10788469860863, 118.95865546758687, 118.95865546758687, 119.16528055669393, 119.16528055669393, 118.80942623656507, 118.39617605835093, 118.51096777452153, 118.75203037847979, 118.75203037847979, 118.28138434218035]",115.27685230877098,2.134947500002454,None
