expName,curec_ID,trial_schedule,session_nr,date,end_date,participant,age,gender,max_strength,block_number,trial_count,block_action_type,block_global_effort_state,block_attention_focus,trial_rating,trial_effort,trial_outcome_level,trial_actual_outcome,response,response_time,result,points,cumulative_points,effort_trace,effort_expended,effort_response_time,final_bonus_payment
reward-effort-pgACC-TUS,R88533/RE002,A_1,1,2024-07-10_11h25.03.325,None,999,28,f,2.989898681640625,2,52,approach,shifted,heart,None,85,100,98,accept,1.4855438999366015,success,98,2392,"[-0.09186204362426383, 0.23475855592867426, 0.5307584742735244, 0.6940687740499935, 0.7348963489941106, 0.908413542506609, 1.132965204699254, 1.8372408724852765, 2.439447602911006, 2.8681371398242375, 3.490757657722025, 4.1337919630918725, 6.593653353474938, 7.859308176742571, 8.287997713655804, 8.461514907168302, 8.655445888152858, 9.247445724842558, 9.635307686811673, 9.757790411644024, 10.104824798669021, 11.01323834117563, 12.146203545874885, 13.483306625294725, 14.1365478244006, 14.942892429546916, 16.65765057719984, 17.025098751696895, 17.57627101344248, 17.657926163330714, 17.90289161299542, 18.443856981004974, 18.88275341165423, 19.23999469241526, 19.55640839823217, 20.025925510089515, 20.811856327763774, 21.46509752686965, 21.99585600114317, 22.404131750584344, 22.557235156624785, 22.843028181233606, 23.312545293090952, 23.51668316781154, 23.63916589264389, 23.720821042532126, 23.873924448572566, 24.302613985485795, 24.935441397119614, 25.56826880875343, 26.262337582803426, 25.711165321057845, 25.711165321057845, 25.690751533585782, 25.660130852377694, 25.190613740520345, 25.047717228215937, 25.037510334479908, 25.221234421728433, 25.476406765129166, 25.639717064905636, 26.272544476539455, 27.436130362446796, 28.089371561552674, 28.620130035826197, 29.855164177885747, 30.63088810182397, 32.03943943739602, 33.70316311636879, 36.34674859400039, 37.24495524277096, 38.194196360221696, 39.102609902728304, 40.54178191950844, 42.18509181100916, 45.502332275218684, 48.809365845692184, 51.0446755738826, 53.03501985240832, 53.9332265011789, 54.525226337868595, 56.5461912976024, 58.11805293295092, 59.29184571259428, 60.690190154430304, 62.45598277076338, 65.37515437926776, 67.81460198217877, 68.88632582446185, 70.39694609739418, 72.428117950864, 73.92853133006032, 73.84687618017209, 73.93873822379635, 74.76549661641472, 74.76549661641472, 75.87804803364192, 76.13322037704265, 77.39887520031029, 79.35859879762792, 79.60356424729262, 80.02204689046982, 80.06287446541394, 81.07335694528084, 81.27749482000142, 82.08383942514774, 82.84935645534995, 83.42094250456759, 84.14563195982566, 84.67639043409919, 85.07445928980434, 85.80935563879845, 86.44218305043226, 85.87059700121462, 85.21735580210874, 85.08466618354036, 85.99307972604697, 86.2788727506558, 86.9117001622896, 87.67721719249181, 88.53459626631826, 88.8612168658712, 89.25928572157635, 89.54507874618517, 89.74921662090576, 90.48411296989987, 90.85156114439692, 90.85156114439692, 91.23942310636603, 91.45376787482266, 91.44356098108662, 91.44356098108662, 91.82121604931972, 91.73956089943147, 91.73956089943147, 91.75997468690353, 92.14783664887266, 92.14783664887266, 92.09680218019251, 92.42342277974545, 93.02562951017117, 93.02562951017117, 93.4543190470844, 92.80107784797852, 92.42342277974545, 92.28052626744103, 92.28052626744103, 92.10700907392854, 92.24990558623294, 92.21928490502485, 92.10700907392854, 92.57652618578588, 93.54618109070867, 92.5459055045778, 92.07638839272045, 92.18866422381676, 92.69900891061823, 92.73983648556235, 92.13762975513662, 91.6068712808631, 91.71914711195942, 92.18866422381676, 92.82149163545058, 92.7908709542425, 92.81128474171454, 92.72962959182632, 92.43362967348146, 92.95418125401896, 93.65845692180498]",91.91411961271297,3.654241200070828,None
reward-effort-pgACC-TUS,R88533/RE002,A_1,1,2024-07-10_11h25.03.325,None,999,28,f,2.989898681640625,2,53,approach,shifted,heart,None,100,80,81,accept,1.2657477000029758,failure,0,2392,"[5.042205505598481, 6.818205015667582, 8.03282537025507, 8.849376869137416, 10.676410847886663, 10.676410847886663, 12.299306951915323, 13.483306625294725, 13.993651312096189, 14.105927143192512, 14.71834076735427, 16.616823002255725, 18.525512130893205, 18.525512130893205, 20.54647709062701, 23.66978657385198, 26.76247537586886, 30.4675778020475, 32.825370255070276, 37.367437967603315, 39.6231614832658, 39.6231614832658, 42.00136772376063, 44.06316025843855, 46.01267696202015, 49.11557265777306, 50.9732273177304, 53.19833015218478, 53.19833015218478, 53.95364028865095, 54.65791595643697, 55.5357088177355, 56.8932256846274, 58.771294132056795, 60.159431680156786, 61.40467271595236, 61.40467271595236, 62.99694813877292, 65.39556816673982, 67.66149857613833, 68.60053279985301, 69.68246353587213, 69.68246353587213, 72.07087667010299, 73.10177293744195, 73.10177293744195, 73.06094536249783, 72.98949710634562, 73.71418656160371, 73.71418656160371, 75.10232410970369, 75.62287569024119, 77.33763383789412, 78.56246108621762, 79.4912884161963, 80.68549498331173, 82.28797729986833, 82.89018403029405, 82.89018403029405, 83.38011492962347, 83.47197697324773, 84.00273544752126, 84.58452839047493, 84.7478386902514, 85.92163146989476, 85.92163146989476, 86.69735539383299, 86.70756228756903, 87.24852765557858, 88.17735498555724, 88.17735498555724, 88.22838945423739, 88.74894103477489, 89.14700989048004, 89.1061823155359, 89.1061823155359, 89.47363049003297, 89.52466495871312, 89.56549253365723, 89.6267338960734, 89.45321670256091, 89.45321670256091, 89.57569942739326, 89.57569942739326, 89.60632010860135, 89.54507874618517, 89.6267338960734, 89.85128555826604, 89.93294070815429, 89.93294070815429, 90.34121645759546, 90.67804395088443, 90.5657681197881, 90.66783705714839, 90.78011288824473, 90.72907841956457, 90.67804395088443, 90.57597501352413, 90.57597501352413, 90.39225092627561, 89.89211313321017, 89.69818215222561, 89.60632010860135, 89.60632010860135, 89.52466495871312, 89.7594235146418, 89.85128555826604, 89.88190623947415, 89.88190623947415, 90.06563032672267, 90.46369918242782, 90.7392853133006, 90.8413542506609, 90.8413542506609, 91.04549212538147, 91.04549212538147, 91.11694038153368, 91.04549212538147, 91.13735416900575, 91.17818174394986, 91.22921621263002, 91.35169893746237, 91.84162983679177, 91.84162983679177, 91.89266430547191, 91.98452634909619, 92.36218141732925, 92.75004337929838, 92.75004337929838, 93.16852602247559, 93.91362926520573, 94.64852561419983, 94.76080144529615, 94.76080144529615, 94.90369795760057, 95.3323874945138, 95.403835750666, 95.6794218815388, 95.6794218815388, 95.93459422493953, 96.14893899339614, 96.66949057393364, 96.75114572382188, 97.01652496095863, 97.01652496095863, 97.01652496095863, 97.24107662315127, 97.54728343523216, 97.42480071039981, 97.64935237259245, 98.16990395312995, 98.16990395312995, 98.16990395312995, 98.06783501576966, 98.33321425290642, 98.38424872158656, 98.24135220928216, 98.27197289049023, 98.0474212282976, 98.00659365335348, 98.00659365335348, 98.00659365335348, 97.98617986588141, 97.85349024731303, 97.41459381666377, 97.01652496095863, 97.01652496095863, 96.72052504261379, 96.10811141845203, 95.9958355873557, 95.9958355873557, 96.10811141845203, 96.12852520592408, 96.12852520592408, 95.78149081889909, 95.23031855715351, 95.39362885692996, 95.39362885692996, 95.88355975625937, 96.05707694977188, 96.07749073724393, 96.25100793075644, 96.9348698110704, 96.9348698110704, 96.96549049227848, 96.43473201800496, 97.20024904820716, 97.31252487930348, 97.25128351688731, 97.05735253590275, 97.05735253590275, 97.12880079205496, 97.37376624171966, 97.40438692292774, 97.3533524542476, 97.79224888489686, 98.0168005470895, 97.7718350974248, 97.7718350974248, 97.82286956610494, 98.06783501576966, 97.53707654149612, 97.30231798556746, 97.72080062874466, 97.72080062874466, 98.06783501576966, 98.00659365335348, 98.2923866779623, 98.44549008400274, 98.63942106498729, 98.84355893970788, 98.84355893970788, 99.01707613322037, 99.49680013881375, 99.6192828636461, 99.84383452583874, 100.61955844977697, 100.88493768691373, 100.85431700570567, 101.20135139273066, 101.20135139273066, 101.40548926745123, 101.26259275514681, 101.66066161085196, 102.23224766006962, 102.23224766006962, 102.17100629765343, 102.14038561644534, 102.1301787227093, 101.75252365447622, 101.76273054821226, 101.76273054821226, 101.87500637930857, 101.8852132730446, 102.32410970369388, 102.6099027283027, 102.53845447215049, 102.53845447215049, 102.69155787819093, 102.80383370928725, 102.51804068467843, 102.6813509844549, 102.6813509844549, 103.02838537147989, 103.09983362763211, 103.55914384575343, 103.57955763322548, 103.7224541455299, 103.84493687036225, 104.33486776969166, 104.33486776969166, 104.74314351913283, 104.95748828758944, 105.0493503312137, 105.14121237483795, 105.17183305604605, 105.17183305604605, 105.12079858736591, 105.12079858736591, 105.0799710124218, 105.17183305604605, 105.58010880548723, 105.62093638043135, 105.5699019117512, 105.5699019117512, 105.41679850571074, 105.12079858736591, 105.02893654374164, 104.8758331377012, 104.91666071264531, 105.23307441846224, 105.48824676186297, 105.48824676186297, 105.4678329743909, 105.49845365559901, 105.47803986812694, 105.5392812305431]",0,5.00358200003393,None
reward-effort-pgACC-TUS,R88533/RE002,A_1,1,2024-07-10_11h25.03.325,None,999,28,f,2.989898681640625,2,54,approach,shifted,heart,None,65,60,62,accept,1.565134200034663,success,62,2454,"[0.6022067304257296, 1.2044134608514592, 2.071999428413951, 2.071999428413951, 2.766068202463944, 3.3682749328896735, 5.021791718126423, 7.451032427301399, 7.451032427301399, 8.594204525736684, 9.890480030212405, 12.166617333346942, 14.840823492186622, 14.840823492186622, 17.10675390158513, 19.148132648790995, 21.097649352372592, 23.608545211435803, 23.608545211435803, 25.558061915017404, 27.813785430679882, 29.947026221510008, 29.947026221510008, 30.82481908280853, 31.835301562675433, 33.59088728527247, 33.59088728527247, 35.887438375879064, 37.09185183673053, 37.57157584232391, 38.87805824053566, 38.87805824053566, 40.24578200116359, 41.79722984904004, 43.14453982219591, 44.68578077633634, 44.68578077633634, 46.40053892398926, 48.921641676788504, 51.02426178641054, 53.167709470976696, 53.167709470976696, 54.27005399446786, 54.61708838149286, 55.35198473048697, 55.35198473048697, 56.801363641003135, 58.250742551519295, 58.24053565778327, 58.75088034458473, 58.75088034458473, 59.91446623049207, 61.71087952803324, 62.10894838373837, 62.10894838373837, 62.32329315219499, 63.221499800965574, 64.85460279873027, 66.76329192736775, 66.76329192736775, 67.83501576965082, 68.6617741622692, 69.05984301797434, 69.05984301797434, 69.95804966674491, 71.72384228307799, 73.2242556622743, 73.92853133006032, 73.92853133006032, 74.22453124840517, 74.77570351015076, 75.96991007726619, 75.96991007726619, 76.0821859083625, 75.63308258397721, 75.84742735243384, 75.84742735243384, 76.0413583334184, 76.1128065895706, 76.40880650791544, 76.2863237830831, 76.2863237830831, 75.99032386473824, 75.74535841507354, 75.7657722025456, 76.01073765221031, 76.01073765221031, 75.8372204586978, 75.87804803364192, 76.39859961417942, 76.39859961417942, 76.84770293856471, 77.77653026854338, 77.52135792514264, 77.34784073163014, 77.34784073163014, 77.3682545191022, 77.23556490053382, 77.58259928755882, 77.58259928755882, 77.17432353811763, 77.0212201320772, 77.41928898778235, 77.41928898778235, 77.49073724393455, 77.03142702581324, 76.54149612648384, 76.44963408285956, 76.44963408285956, 76.31694446429118, 76.4292202953875, 76.84770293856471, 76.76604778867647, 76.76604778867647, 76.949771875925, 77.50094413767059, 77.56218550008676, 77.56218550008676, 78.08273708062426, 78.2358404866647, 79.00135751686689, 79.60356424729262, 79.60356424729262, 79.95059863431761, 80.14452961530218, 79.80770212201321]",76.70597770914806,2.0985281999455765,None
reward-effort-pgACC-TUS,R88533/RE002,A_1,1,2024-07-10_11h25.03.325,None,999,28,f,2.989898681640625,2,55,approach,shifted,heart,None,80,100,83,accept,1.869827299960889,success,83,2537,"[2.071999428413951, 2.4904820715911526, 2.8375164586161494, 2.8375164586161494, 3.4499300827779087, 4.02151613199555, 5.583170873608035, 7.226480765108755, 8.686066569360946, 9.880273136476376, 12.94234125728517, 16.718891939616018, 19.80137384789687, 23.49626938033948, 28.95695752911516, 31.508680963122494, 35.95888663203127, 38.86785134679963, 38.86785134679963, 41.378747205862844, 43.45074663427679, 46.227021730476764, 48.105090177906156, 48.105090177906156, 49.63612423831055, 51.47336511079583, 53.688261051514196, 55.58674328641564, 58.363018382615614, 60.32274197993325, 61.700672634297206, 63.221499800965574, 65.07915446092291, 65.53846467904422, 66.62039541506334, 67.24301593296113, 67.10011942065671, 67.86563645085891, 68.54949833117287, 68.93736029314199, 69.28439468016698, 70.1213599665214, 72.9486695314015, 74.14287609851694, 74.43887601686178, 74.46949669806988, 75.21459994080001, 75.58204811529707, 76.33735825176325, 77.01101323834118, 77.55197860635073, 77.84797852469558, 78.66453002357792, 79.40963326630806, 79.43004705378013, 79.47087462872425, 79.8791503781654, 79.96080552805364, 79.65459871597277, 80.37928817123084, 80.70590877078378, 80.78756392067203, 80.8181846018801, 80.86921907056026, 81.42039133230584, 81.94094291284334, 82.42066691843671, 82.42066691843671, 82.74728751798965, 83.39032182335949, 83.47197697324773, 83.44135629203964, 83.44135629203964, 83.27804599226317, 83.10452879875068, 83.25763220479112, 83.30866667347127, 83.35970114215141, 83.17597705490289, 83.31887356720729, 83.49239076071979, 83.58425280434405, 83.83942514774478, 84.31914915333817, 84.5743214967389, 86.02370040725505, 86.85045879987344, 87.67721719249181, 88.23859634797341, 88.38149286027783, 88.65707899115063, 88.94287201575945, 89.54507874618517, 89.50425117124105, 89.2082512528962, 88.93266512202341, 88.34066528533371, 86.4932175191124, 86.16659691955947, 86.26866585691977, 86.54425198779255, 86.64632092515285, 86.60549335020873, 86.65652781888888, 86.93211394976167, 87.08521735580211, 87.16687250569034, 86.97294152470579, 86.97294152470579, 87.68742408622784, 88.32025149786166, 88.2998377103896, 88.36107907280577, 88.50397558511018, 88.60604452247047, 88.66728588488665, 88.85100997213517, 89.12659610300797, 89.136802996744, 88.94287201575945, 89.00411337817562, 89.00411337817562, 89.15721678421606, 89.47363049003297, 89.45321670256091, 89.5552856399212, 89.53487185244914, 89.6267338960734, 89.61652700233738, 89.63694078980944]",87.9606711372861,2.7690399999264628,None
reward-effort-pgACC-TUS,R88533/RE002,A_1,1,2024-07-10_11h25.03.325,None,999,28,f,2.989898681640625,2,56,approach,shifted,heart,None,80,80,74,reject,1.0646564000053331,None,0,2537,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,A_1,1,2024-07-10_11h25.03.325,None,999,28,f,2.989898681640625,2,57,approach,shifted,heart,None,55,80,91,accept,1.575012999936007,success,91,2628,"[1.8474477662213058, 2.3271717718146836, 4.082757494411726, 4.082757494411726, 5.532136404927888, 7.451032427301399, 9.257652618578588, 11.431720984352832, 14.45296153021751, 18.515305237157175, 18.515305237157175, 20.617925346779213, 22.90426954364978, 25.476406765129166, 25.476406765129166, 28.089371561552674, 30.18178477743868, 31.110612107417353, 33.51943902912027, 33.51943902912027, 36.91833464321803, 38.43916180988639, 40.8071611566452, 42.7566778602268, 43.79778102130179, 44.42040153919958, 44.42040153919958, 44.961366907209126, 46.28826309289294, 49.11557265777306, 51.289641023547304, 51.289641023547304, 53.310605983281114, 54.147571269635506, 56.709501597378875, 56.709501597378875, 59.84301797433987, 60.46563849223766, 61.27198309738397, 62.8846723076766, 63.86453410633543, 63.90536168127954, 64.63005113653762, 64.63005113653762, 65.47722331662806, 66.25294724056627, 66.38563685913465, 66.4672920090229, 66.44687822155083, 66.37542996539864, 66.49791269023099, 67.11032631439274, 67.11032631439274, 67.39611933900156, 67.92687781327508, 68.60053279985301, 68.78425688710155, 68.77404999336551, 69.30480846763905, 70.29487716003389, 70.29487716003389, 70.9277045716677, 70.98894593408389, 70.34591162871403, 70.15198064772947, 70.13156686025742, 70.15198064772947, 70.17239443520154, 70.17239443520154, 70.30508405376992, 70.30508405376992, 70.34591162871403, 70.71335980321109, 70.8562563155155, 70.94811835913977, 70.69294601573904, 70.34591162871403, 70.34591162871403, 70.34591162871403, 70.08053239157726, 69.92742898553684, 69.47832566115154, 69.47832566115154, 69.17211884907066, 69.24356710522287, 69.36604983005522, 68.84549824951772, 68.64136037479713, 68.64136037479713, 68.55970522490891, 68.49846386249273, 68.4882569687567, 68.44742939381257, 68.35556735018832, 68.26370530656405]",68.59196629975312,1.7454597000032663,None
reward-effort-pgACC-TUS,R88533/RE002,A_1,1,2024-07-10_11h25.03.325,None,999,28,f,2.989898681640625,2,58,approach,shifted,heart,None,70,80,94,accept,1.0862557999789715,success,94,2722,"[-0.051034468680146564, 0.1531034060404397, 0.6328274116338174, 1.428965123044104, 2.3271717718146836, 2.990619864656589, 3.9704816633154034, 6.440549947434497, 6.440549947434497, 8.236963244975657, 10.176273054821227, 12.64634133894032, 15.249099241627794, 18.811305155502026, 18.811305155502026, 21.036407989956416, 23.66978657385198, 28.456819736049727, 30.692129464240146, 30.692129464240146, 31.876129137619547, 34.131852653282024, 36.0711624631276, 36.999989793106266, 38.08192052912538, 39.14343747767242, 39.14343747767242, 40.35805783225991, 41.980953936288564, 42.5831606667143, 43.511987996692966, 44.61433252018413, 46.26784930542088, 48.3296418400988, 48.3296418400988, 50.12605513763996, 51.56522715442009, 53.310605983281114, 54.4231574005083, 56.06646729200902, 56.06646729200902, 58.29157012646341, 59.84301797433987, 60.88412113541486, 61.76191399671338, 61.76191399671338, 63.09901707613322, 64.75253386136997, 66.55915405264716, 67.33487797658539, 67.97791228195523, 67.97791228195523, 68.4882569687567, 68.84549824951772, 69.66204974840007, 70.13156686025742, 70.15198064772947, 70.62149775958683, 70.62149775958683, 71.78508364549417, 72.27501454482358, 71.85653190164636, 71.50949751462137, 72.27501454482358, 72.27501454482358, 72.61184203811254, 73.19363498106621, 73.79584171149193, 74.53073806048606, 75.32687577189634, 75.25542751574413, 75.14315168464782, 75.6943239463934, 76.16384105825075, 76.62315127637206, 76.62315127637206, 77.65404754371103, 77.93984056831984, 77.93984056831984, 77.75611648107132, 77.75611648107132, 78.19501291172057, 79.4198401600441, 80.05266757167792, 79.95059863431761, 79.95059863431761, 80.53239157727128, 80.76715013319996, 80.77735702693599, 80.69570187704775, 80.59363293968747, 80.59363293968747, 80.64466740836761, 80.76715013319996, 81.00190868912863, 81.46121890724996, 82.0736325314117, 81.83887397548304, 81.17542588264114, 81.18563277637718, 81.31832239494554, 81.31832239494554, 81.97156359405142, 82.0328049564676, 82.04301185020363, 81.93073601910731, 81.69597746317862, 81.73680503812275, 81.73680503812275, 81.69597746317862, 81.15501209516907, 80.76715013319996, 80.31804680881467, 80.31804680881467, 80.71611566451982, 80.6752880895757, 80.62425362089554, 80.33846059628674, 80.51197778979923, 80.48135710859114, 80.21597787145438, 80.21597787145438, 79.97101242178968, 80.33846059628674, 79.88935727190145, 79.3483919038919]",79.91084546924047,2.2918249999638647,None
reward-effort-pgACC-TUS,R88533/RE002,A_1,1,2024-07-10_11h25.03.325,None,999,28,f,2.989898681640625,2,59,approach,shifted,heart,None,65,100,98,accept,1.3194034999469295,success,98,2820,"[3.1947577393771756, 3.623447276290406, 4.082757494411726, 5.95061904810509, 7.59392893960581, 8.573790738264623, 10.737652210302837, 13.411858369142518, 16.51475406489543, 19.403304992191725, 22.02647668235126, 25.4866136588652, 28.10978534902473, 30.426750227103383, 31.294336194665878, 32.937646086166595, 34.52992150898717, 36.78564502464965, 37.928817123084926, 38.990334071631985, 42.317781429577536, 43.62426382778929, 44.78784971369663, 48.11529707164219, 50.08522756269584, 52.53488205934288, 53.545364539209785, 54.433364294244335, 55.413226092903145, 58.00577710185459, 59.54701805599502, 60.67998326069427, 61.619017484408964, 62.29267247098691, 63.59915486919866, 65.11998203586703, 66.13046451573392, 66.82453328978391, 67.24301593296113, 68.04936053810744, 68.69239484347729, 69.66204974840007, 70.34591162871403, 71.8667387953824, 73.61211762424341, 74.76549661641472, 75.49018607167281, 75.6637032651853, 75.6637032651853, 75.64328947771325, 76.61294438263603, 77.17432353811763, 77.37846141283823, 77.87859920590367, 78.4808059363294, 78.54204729874557, 78.80742653588233, 79.70563318465291, 79.88935727190145, 79.88935727190145, 79.94039174058159, 79.5933573535566, 79.58315045982056, 79.6341849285007, 79.61377114102865, 78.96052994192277, 78.42977146764925, 78.34811631776103, 77.59280618129485, 77.25597868800588, 76.52108233901177, 76.1128065895706, 76.0821859083625, 75.9392893960581, 75.561634327825, 75.561634327825, 75.51059985914486, 75.14315168464782, 74.93901380992722, 75.02066895981547, 74.77570351015076, 74.68384146652649, 74.71446214773458, 74.71446214773458, 74.53073806048606, 74.7246690414706, 75.30646198442427, 75.77597909628163, 75.80659977748971, 75.80659977748971, 76.31694446429118, 76.80687536362059]",76.66064598805542,1.9653214999707416,None
reward-effort-pgACC-TUS,R88533/RE002,A_1,1,2024-07-10_11h25.03.325,None,999,28,f,2.989898681640625,2,60,approach,shifted,heart,None,80,20,23,reject,1.245389400050044,None,0,2820,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,A_1,1,2024-07-10_11h25.03.325,None,999,28,f,2.989898681640625,2,61,approach,shifted,heart,0.854,60,100,119,accept,2.5421207000035793,success,119,2939,"[-0.5613791554816122, -0.4184826431772019, -0.3470343870249967, -0.18372408724852765, -0.030620681208087943, 0.0714482561522052, 0.16331029977646902, 0.25517234340073286, 0.37765506823308465, 0.7859308176742572, 1.6739305727088076, 2.2251028344543906, 2.5721372214793874, 3.174343951905117, 3.9398609821073154, 5.889377685688914, 7.59392893960581, 8.47172180090433, 9.2270319373705, 10.319169567125638, 11.482755453032977, 12.717789595092526, 13.769099649903547, 15.259306135363826, 17.0965470078491, 19.199167117471138, 20.913925265124064, 22.526614475416697, 28.895716166698985, 30.600267420615886, 31.85571535014749, 34.80550763985996, 36.806058812121705, 38.15336878527758, 39.857920039194475, 42.12385044859298, 43.99171200228634, 45.98205628081206, 49.39115878864585, 51.53460647321201, 53.21874393965685, 53.94343339491493, 53.99446786359508, 54.37212293182816, 55.321364049278884, 58.0772253580068, 59.12853541281782, 60.46563849223766, 61.629224378145, 62.51722413317955, 63.73184448776704, 64.762740755106, 65.7017749788207, 66.6101885213273, 67.94729160074714, 68.67198105600522, 69.4272911924714, 69.50894634235964, 69.78453247323242, 70.44798056607434, 70.98894593408389, 71.30535963990079, 71.6217733457177, 71.90756637032652, 72.47915241954416, 73.16301429985812, 72.88742816898534, 72.5608075694324, 72.61184203811254, 71.71363538934196, 70.73377359068314, 69.89680830432874, 69.72329111081625, 69.8457738356486, 70.03970481663315, 70.02949792289712, 70.1621875414655, 70.07032549784125, 70.23363579761771, 71.41763547099711, 72.03004909515886, 72.29542833229563, 72.95887642513755, 73.33653149337063, 73.99997958621253, 74.12246231104488, 74.27556571708533, 74.56135874169414, 74.64301389158237, 75.05128964102354, 75.40853092178457, 75.06149653475957, 74.92880691619119, 75.11253100343971, 75.16356547211987, 75.25542751574413, 75.46977228420076, 75.51059985914486, 75.45956539046472, 75.20439304706399, 74.87777244751105]",72.30244557173917,2.1882188000017777,None
reward-effort-pgACC-TUS,R88533/RE002,A_1,1,2024-07-10_11h25.03.325,None,999,28,f,2.989898681640625,2,62,approach,shifted,heart,None,70,40,38,reject,2.4285410000011325,None,0,2939,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,A_1,1,2024-07-10_11h25.03.325,None,999,28,f,2.989898681640625,2,63,approach,shifted,heart,None,95,40,34,reject,1.4767295999918133,None,0,2939,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,A_1,1,2024-07-10_11h25.03.325,None,999,28,f,2.989898681640625,2,64,approach,shifted,heart,None,50,40,32,accept,1.399297900032252,success,32,2971,"[-0.5817929429536709, -0.551172261745583, -0.551172261745583, -0.5409653680095536, -0.551172261745583, -0.4899308993294071, -0.4899308993294071, -0.4899308993294071, -0.4593102181213191, -0.3368274932889674, -0.3368274932889674, -0.23475855592867426, 0.030620681208087943, 0.3980688557051432, 0.3980688557051432, 1.7351719351249832, 2.776275096199974, 4.184826431772018, 6.4915844161146445, 6.4915844161146445, 8.318618394863892, 10.329376460861665, 12.983168832229289, 12.983168832229289, 16.48413338368734, 19.015443030222613, 21.475304420605674, 24.36385534790197, 24.36385534790197, 27.37488900003062, 30.14095720249457, 31.478060281914406, 31.478060281914406, 33.61130107274453, 36.530472681248916, 38.0921274228614, 39.102609902728304, 39.102609902728304, 40.10288548885917, 41.542057505639306, 43.2466087595562, 43.2466087595562, 44.563298051503985, 46.0330907494922, 48.12550396537822, 49.32991742622968, 49.32991742622968, 50.26895164994437, 51.381503067171565, 52.565502740550976, 52.565502740550976, 52.881916446367875, 53.32081287701713, 53.984260969859044, 54.147571269635506, 54.147571269635506, 54.290467781939924, 54.4231574005083, 55.16826064323844, 55.16826064323844, 56.99529462198769, 58.61819072601635, 59.404121543690614, 59.64908699335532, 59.64908699335532, 60.60853500454206, 61.86398293407367, 63.39501699447807, 63.39501699447807, 65.29349922937952, 66.48770579649495, 67.00825737703244, 67.62067100119421, 67.62067100119421, 67.61046410745818, 67.87584334459494, 68.13101568799567, 68.13101568799567, 68.54949833117287, 68.95777408061404, 69.24356710522287, 69.24356710522287, 69.35584293631919, 69.92742898553684, 70.28467026629785, 70.28467026629785, 70.67253222826697, 70.18260132893757, 70.14177375399345, 70.14177375399345, 69.77432557949639, 69.17211884907066, 68.77404999336551, 68.69239484347729, 68.69239484347729, 68.44742939381257, 68.23308462535597, 67.98811917569127, 67.98811917569127, 67.32467108284935, 67.07970563318464, 66.97763669582436, 67.0592918457126, 67.0592918457126, 67.11032631439274, 67.11032631439274, 67.15115388933685, 67.15115388933685, 67.10011942065671, 66.67142988374349, 66.40605064660672, 66.3652230716626, 66.3652230716626, 66.6408092025354, 66.94701601461627, 66.56936094638318, 66.56936094638318, 66.62039541506334, 66.94701601461627, 67.23280903922509, 67.23280903922509, 67.15115388933685, 67.21239525175304]",66.98652657101381,2.0472912000259385,None
